sep=,
name_id,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5,1.55,1.6,1.65,1.7,1.75,1.8,1.85,1.9,1.95,2.0
MultiLargeBots-v1-t1,0.9964158,0.9964158,0.9964158,0.9964158,0.9964158,0.9964158,0.9964158,0.9964158,0.9964158,0.9964158,0.9964158,0.9964158,0.9964158,0.9964158,0.9964158,0.9964158,0.9964158,0.9964158,0.9964158,0.9964158,0.9964158,0.9964158,0.8566308,0.59318995,0.4516129,0.08064516,0.005376344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MultiLargeBots-v2-t1,0.8246212,0.8246212,0.8246212,0.8246212,0.8246212,0.8246212,0.8246212,0.8246212,0.8246212,0.8246212,0.8246212,0.8246212,0.8246212,0.8246212,0.8246212,0.8246212,0.8246212,0.8246212,0.8246212,0.8246212,0.8246212,0.8246212,0.8246212,0.8246212,0.8208333,0.69867426,0.54829544,0.4280303,0.4280303,0.4280303,0.4280303,0.4280303,0.4280303,0.40530303,0.20833333,0.066287875,0.03219697,0.011363637,0.0,0.0
MultiMediumBots-v1-t1,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.9676871,0.70535713,0.6194728,0.37712586,0.008928572
MultiMediumBots-v2-t1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7907801,0.6666667,0.6666667,0.33333334
MultiMediumBots-v3-t1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98207885,0.9641577,0.6666667,0.34767026,0.33333334,0.1577061
MultiPeople-v1-t1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99734044,0.99734044,0.9601064,0.70212764,0.05319149
MultiSmallBots-v1-t1,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9884941,0.9834179
MultiSmallBots-v2-t1,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227,0.99526227
MultiSmallBots-v3-t1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
