sep=,
name_id,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0
SingleLargeForkliftB-v1-t1,0.8236532,0.8236532,0.8236532,0.80850166,0.79335016,0.7478956,0.6999158,0.5441919,0.40782827,0.31691918,0.26599327,0.19991583,0.14225589,0.112794615,0.09259259,0.053030305,0.037037037,0.019360268,0.0025252525,0.0
mean,0.8236532211303711,0.8236532211303711,0.8236532211303711,0.808501660823822,0.7933501601219177,0.7478955984115601,0.6999158263206482,0.5441918969154358,0.40782827138900757,0.3169191777706146,0.26599326729774475,0.1999158263206482,0.14225588738918304,0.11279461532831192,0.09259258955717087,0.05303030461072922,0.03703703731298447,0.019360268488526344,0.0025252525229007006,0.0
