sep=,
name_id,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.5,2.0
MediumBotLargeBotOcc-v1-t1,0.5075501,0.4874217,0.46259397,0.45507517,0.45084587,0.44755638,0.43345866,0.41152883,0.3760495,0.34714913
MediumBotSmallBotOcc-v1-t1,0.7326923,0.7198718,0.6878205,0.6392094,0.58418804,0.52168804,0.49508548,0.4684829,0.44925213,0.43354702
MixedOcc-v1-t1,0.8402006,0.8363426,0.82939816,0.82708335,0.8224537,0.6175926,0.58148146,0.55246913,0.4537037,0.3392747
SinglePersonTallBotOcc-v1-t1,0.98770493,0.98770493,0.97336066,0.96311474,0.9057377,0.8545082,0.80737704,0.75,0.66734976,0.5758197
SinglePersonTallBotOcc-v2-t1,0.9897292,0.9897292,0.9855275,0.9729225,0.9295051,0.85480857,0.75770307,0.6671335,0.5830999,0.54668534
SinglePersonTallBotOcc-v3-t1,0.98659,0.98659,0.9741379,0.96934867,0.9683908,0.9559387,0.9511494,0.93869734,0.8240741,0.6989144
SinglePersonTallBotOcc-v4-t1,0.67052025,0.67052025,0.67052025,0.67052025,0.67052025,0.66859347,0.65555555,0.63609505,0.5117855,0.36657032
TallBotMediumBotOcc-v1-t1,0.85833335,0.76666665,0.7125,0.69166666,0.6791667,0.6666667,0.64166665,0.625,0.6125,0.5833333
TallBotMediumBotOcc-v2-t1,0.87903225,0.87096775,0.7782258,0.73521507,0.70430106,0.672043,0.6451613,0.6182796,0.58870965,0.53763443
mean,0.828039288520813,0.8128683567047119,0.7860094308853149,0.7693507075309753,0.746123194694519,0.6954883933067322,0.6631820797920227,0.6297429203987122,0.562947154045105,0.4921031594276428
