sep=,
name_id,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.5,2.0
MediumBotLargeBotOcc-v1-t1,0.9379085,0.92156863,0.875817,0.8627451,0.8627451,0.85620916,0.8464052,0.8071895,0.76797384,0.66993463
MediumBotSmallBotOcc-v1-t1,0.9255952,0.91071427,0.8839286,0.8779762,0.8154762,0.7172619,0.6458333,0.5922619,0.55654764,0.53571427
MixedOcc-v1-t1,0.97094804,0.9678899,0.9525994,0.9510703,0.9495413,0.71253824,0.66360855,0.63761467,0.5152905,0.39143732
SinglePersonTallBotOcc-v1-t1,0.8613139,0.8613139,0.8613139,0.859489,0.8211679,0.7718978,0.75,0.7007299,0.6605839,0.6131387
SinglePersonTallBotOcc-v2-t1,0.9973262,0.9973262,0.9973262,0.98930484,0.9612299,0.90641713,0.80481285,0.70454544,0.6136364,0.5588235
SinglePersonTallBotOcc-v3-t1,0.9982332,0.9982332,0.98144877,0.97968197,0.97791517,0.9699647,0.9664311,0.9540636,0.8727915,0.74293286
SinglePersonTallBotOcc-v4-t1,0.9982639,0.9982639,0.9973958,0.9895833,0.9869792,0.9817708,0.9782986,0.9435764,0.7491319,0.5668403
TallBotMediumBotOcc-v1-t1,0.9127517,0.8322148,0.7315436,0.7181208,0.7080537,0.69463086,0.67785233,0.66442955,0.6208054,0.5872483
TallBotMediumBotOcc-v2-t1,0.8892617,0.86577183,0.82550335,0.80536914,0.7852349,0.7516779,0.7080537,0.67785233,0.61744964,0.5604027
mean,0.9435113072395325,0.9281441569328308,0.9007640480995178,0.8925933837890625,0.8742603063583374,0.8180409669876099,0.782366156578064,0.7424736618995667,0.6638011932373047,0.5807192325592041
