sep=,
name_id,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.5,2.0
MultiLargeBots-v1-t1,0.8294474,0.8294474,0.8294474,0.810007,0.7702834,0.69367546,nan,nan,nan,nan,nan,nan
MultiLargeBots-v2-t1,0.5008552,0.5008552,0.5008552,0.5008552,0.49781272,0.34240004,0.28789076,0.28789076,0.28789076,0.24709694,0.1602094,nan
MultiMediumBots-v1-t1,0.13562542,0.13562542,0.13562542,0.13562542,0.13562542,0.13562542,0.13562542,0.13562542,0.13562542,0.13562542,0.09955448,0.06687999
MultiMediumBots-v2-t1,0.103235915,0.103235915,0.103235915,0.103235915,0.103235915,0.103235915,0.103235915,0.103235915,0.103235915,0.103235915,0.07000869,0.053073853
MultiMediumBots-v3-t1,0.14790632,0.14790632,0.14790632,0.14790632,0.14790632,0.14790632,0.14790632,0.14790632,0.14790632,0.14407201,0.10685969,0.05193953
MultiPeople-v1-t1,0.09011792,0.09011792,0.09011792,0.09011792,0.09011792,0.09011792,0.09011792,0.09011792,0.09011792,0.09011792,0.08965968,0.07425106
MultiSmallBots-v1-t1,0.036113303,0.036113303,0.036113303,0.036113303,0.036113303,0.036113303,0.036113303,0.036113303,0.036113303,0.036113303,0.036113303,0.036113303
MultiSmallBots-v2-t1,0.03401188,0.03401188,0.03401188,0.03401188,0.03401188,0.03401188,0.03401188,0.03401188,0.03401188,0.03401188,0.03401188,0.03401188
MultiSmallBots-v3-t1,0.16816014,0.16816014,0.16816014,0.16816014,0.16816014,0.16816014,0.16816014,0.16816014,0.16816014,0.16816014,0.16816014,nan
SinglePerson-v1-t1,0.11885124,0.11885124,0.11885124,0.11885124,0.11885124,0.11885124,0.11885124,0.11885124,0.11885124,0.11885124,0.11885124,0.09857637
SinglePerson-v2-t1,0.17491092,0.17491092,0.17491092,0.17491092,0.17491092,0.17491092,0.17491092,0.17491092,0.17491092,0.17491092,0.1387002,0.088046335
mean,0.21265779435634613,0.21265779435634613,0.21265779435634613,0.2108904868364334,0.207002654671669,0.18590988218784332,0.12968237698078156,0.12968237698078156,0.12968237698078156,0.12521955370903015,0.10221286863088608,0.06286153942346573
