sep=,
name_id,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0
MultiMediumLargeBots-v1-t1,0.81984925,0.8118928,0.7984925,0.78048575,0.7426298,0.7131491,0.69849247,0.6883585,0.67914575,0.6454774,0.6387772,0.630402,0.60896146,0.561474,0.529397,0.4919598,0.47311556,0.4273032,0.25452262,0.07303183
mean,0.8198492527008057,0.8118928074836731,0.7984924912452698,0.7804857492446899,0.7426298260688782,0.7131490707397461,0.6984924674034119,0.6883584856987,0.6791457533836365,0.6454774141311646,0.6387771964073181,0.6304020285606384,0.6089614629745483,0.5614740252494812,0.5293970108032227,0.491959810256958,0.47311556339263916,0.4273031949996948,0.2545226216316223,0.07303182780742645
