sep=,
name_id,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0
MultiMediumLargeBots-v1-t1,1.0,0.9916248,0.97822446,0.959799,0.919598,0.88609713,0.86934674,0.8559464,0.8442211,0.8056951,0.79731995,0.7872697,0.762144,0.7085427,0.6683417,0.61809045,0.59128976,0.5276382,0.3115578,0.09045226
mean,1.0,0.9916247725486755,0.9782244563102722,0.9597989916801453,0.9195979833602905,0.8860971331596375,0.8693467378616333,0.85594642162323,0.8442211151123047,0.805695116519928,0.7973199486732483,0.7872697114944458,0.7621440291404724,0.7085427045822144,0.6683416962623596,0.6180904507637024,0.591289758682251,0.5276381969451904,0.311557799577713,0.09045226126909256
