sep=,
name_id,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5,1.55,1.6,1.65,1.7,1.75,1.8,1.85,1.9,1.95,2.0
MultiMediumBots-v1-t1,0.4354333,0.4354333,0.4354333,0.4354333,0.4354333,0.4354333,0.4354333,0.4354333,0.4354333,0.4354333,0.4354333,0.4354333,0.4354333,0.4354333,0.4354333,0.4354333,0.4354333,0.4354333,0.4354333,0.4354333,0.4354333,0.4354333,0.4354333,0.4354333,0.4354333,0.4354333,0.4354333,0.4354333,0.4354333,0.43554613,0.43544233,0.4349557,0.4348525,0.4348142,0.43342173,0.4302146,0.42758992,0.419618,0.39660004,0.36413217
MultiMediumLargeBots-v1-t1,0.53685904,0.53685904,0.53685904,0.53685904,0.53685904,0.53685904,0.53685904,0.53685904,0.53685904,0.53685904,0.53685904,0.53685904,0.53685904,0.53685904,0.53685904,0.53685904,0.53685904,0.53685904,0.53685904,0.53685904,0.53685904,0.535872,0.5351595,0.5335453,0.5303613,0.5279413,0.5237684,0.5197381,0.5141274,0.49029505,0.48532197,0.48174062,0.47583994,0.45822752,0.44694525,0.43446,0.42653283,0.42174602,0.40154386,0.37326667
MultiMediumSmallBots-v1-t1,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.52322954,0.523394,0.52363914,0.5173792,0.5139251,0.5188045,0.503728
MultiMixed-v1-t1,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48858768,0.48886535,0.4900213,0.49594504,0.49058762,0.43917885,0.42808223
MultiPeople-v1-t2,0.5295205,0.5295205,0.5295205,0.5295205,0.5295205,0.5295205,0.5295205,0.5295205,0.5295205,0.5295205,0.5295205,0.5295205,0.5295205,0.5295205,0.5295205,0.5295205,0.5295205,0.5295205,0.5295205,0.5295205,0.5295205,0.5295205,0.5295205,0.5295205,0.5295205,0.5295205,0.5279242,0.5279242,0.5279242,0.5279242,0.5279242,0.5279242,0.52743995,0.52782565,0.52144253,0.5200651,0.5247455,0.54144484,0.5715205,0.60488534
MultiPeople-v2-t1,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.51778466,0.5178868,0.5183268,0.5211451,0.53610605,0.5398958,0.5675301,0.46640122
MultiSmallBots-v1-t1,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.64111817,0.6407063,0.63949996,0.63800263,0.6352383,0.68379617
SingleLargeForkliftB-v1-t1,0.62743074,0.62743074,0.62743074,0.62743074,0.62743074,0.62743074,0.62743074,0.62743074,0.62743074,0.62743074,0.62743074,0.62743074,0.62743074,0.62743074,0.62743074,0.62743074,0.62743074,0.62743074,0.62743074,0.62743074,0.62743074,0.62743074,0.62743074,0.62828594,0.62890023,0.62799,0.6317969,0.6433232,0.6701133,0.69001245,0.6934534,0.69843715,0.68412626,0.69549996,0.65829974,0.6252629,0.5768525,0.6100861,0.47373903,nan
SingleLargeForkliftC-v1-t1,0.6134906,0.6134906,0.6134906,0.6134906,0.6134906,0.6134906,0.6134906,0.6134906,0.6134906,0.6134906,0.6134906,0.6134906,0.6134906,0.6134906,0.6134906,0.6134906,0.6134906,0.6134906,0.6134906,0.6137286,0.61443365,0.61727273,0.6231857,0.6306449,0.6320545,0.6260028,0.602833,0.5899248,0.58146125,0.5742343,0.56964284,0.5628776,0.5628776,0.5537371,0.59840614,0.633369,0.65116835,0.7446634,0.9812958,0.9812958
SingleMediumCarter-v1-t1,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.4941179,0.49414185,0.48406562,0.449087,0.4166971,0.3804393
SingleMediumJackal-v1-t1,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.4519205,0.45097923,0.44984472,0.44947907,0.4632707
