sep=,
name_id,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5,1.55,1.6,1.65,1.7,1.75,1.8,1.85,1.9,1.95,2.0
MultiMediumBots-v1-t1,0.09666145,0.09666145,0.09666145,0.09666145,0.09666145,0.09666145,0.09666145,0.09666145,0.09666145,0.09666145,0.09666145,0.09666145,0.09666145,0.09666145,0.09666145,0.09666145,0.09666145,0.09666145,0.09666145,0.09666145,0.09666145,0.09666145,0.09666145,0.09666145,0.09666145,0.09666145,0.09666145,0.09666145,0.09666145,0.09622113,0.09584641,0.095193006,0.094588876,0.093838535,0.092588976,0.090507746,0.08717603,0.07716959,0.056310717,0.030697886
MultiMediumLargeBots-v1-t1,0.27611104,0.27611104,0.27611104,0.27611104,0.27611104,0.27611104,0.27611104,0.27611104,0.27611104,0.27611104,0.27611104,0.27611104,0.27611104,0.27611104,0.27611104,0.27611104,0.27611104,0.27611104,0.27611104,0.27611104,0.27611104,0.26925582,0.2591064,0.24575332,0.2201893,0.2012446,0.19166447,0.18410388,0.1778884,0.1528339,0.14798316,0.14345503,0.13412847,0.11320109,0.101487964,0.09250317,0.08825468,0.080893844,0.060325332,0.03194531
MultiMediumSmallBots-v1-t1,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07204976,0.07178139,0.07154013,0.064316526,0.056847643,0.050307687,0.028065875
MultiMixed-v1-t1,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.1306713,0.12954597,0.12726521,0.112011656,0.094699666,0.06310662,0.030963598
MultiPeople-v1-t2,0.15588984,0.15588984,0.15588984,0.15588984,0.15588984,0.15588984,0.15588984,0.15588984,0.15588984,0.15588984,0.15588984,0.15588984,0.15588984,0.15588984,0.15588984,0.15588984,0.15588984,0.15588984,0.15588984,0.15588984,0.15588984,0.15588984,0.15588984,0.15588984,0.15588984,0.15588984,0.15264983,0.15264983,0.15264983,0.15264983,0.15264983,0.15264983,0.15187326,0.15152197,0.14386791,0.1384876,0.1250016,0.09236176,0.063512854,0.03505627
MultiPeople-v2-t1,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13641573,0.13606648,0.13515976,0.126455,0.11296554,0.10161118,0.07604311,0.042387042
MultiSmallBots-v1-t1,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056461163,0.056275226,0.055664852,0.054971088,0.05329768,0.028099583
SingleLargeForkliftB-v1-t1,0.52390426,0.52390426,0.52390426,0.52390426,0.52390426,0.52390426,0.52390426,0.52390426,0.52390426,0.52390426,0.52390426,0.52390426,0.52390426,0.52390426,0.52390426,0.52390426,0.52390426,0.52390426,0.52390426,0.52390426,0.52390426,0.52390426,0.52390426,0.518601,0.5140153,0.50178903,0.48916528,0.44693524,0.40312186,0.36788133,0.34529442,0.31023625,0.26903585,0.24538457,0.2205841,0.175256,0.14144978,0.11463168,0.08891569,nan
SingleLargeForkliftC-v1-t1,0.5000443,0.5000443,0.5000443,0.5000443,0.5000443,0.5000443,0.5000443,0.5000443,0.5000443,0.5000443,0.5000443,0.5000443,0.5000443,0.5000443,0.5000443,0.5000443,0.5000443,0.5000443,0.5000443,0.49710009,0.49167648,0.4765671,0.43809113,0.38728094,0.3607865,0.34621742,0.31444782,0.29685444,0.2827331,0.27519935,0.26643234,0.25414965,0.25414965,0.23742995,0.21433502,0.19342253,0.1628725,0.116749264,0.020388054,0.020388054
