sep=,
name_id,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0
SingleLargeForkliftC-v1-t1,0.49167648,0.4765671,0.43809113,0.38728094,0.3607865,0.34621742,0.31444782,0.29685444,0.2827331,0.27519935,0.26643234,0.25414965,0.25414965,0.23742995,0.21433502,0.19342253,0.1628725,0.116749264,0.020388054,0.020388054
mean,0.4916764795780182,0.4765670895576477,0.43809112906455994,0.3872809410095215,0.360786497592926,0.34621742367744446,0.314447820186615,0.2968544363975525,0.28273311257362366,0.27519935369491577,0.26643234491348267,0.2541496455669403,0.2541496455669403,0.23742994666099548,0.21433502435684204,0.19342252612113953,0.16287249326705933,0.11674926429986954,0.020388053730130196,0.020388053730130196
